,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
K,53.46637326195126,53.42735996246338,53.45088653564453,55.83702503551137,59.67191661487926,57.85496039139597,56.35426330566406,75.6863784790039,79.8908535003662,80.20019066852072,80.34266319274903,80.67899856567382
KBR,53.25726027715774,55.34280548095703,60.75870590209961,63.269115621393375,65.65787228670987,63.42410298397667,65.3899813565341,65.5632100538774,63.2722692489624,67.92467930005944,64.28281269073486,58.39261112213135
KD,20.67285701206752,21.268000030517577,21.884499931335448,20.649999965320934,25.68454534357244,25.83315799110814,26.760908993807707,23.170454372059215,23.11599998474121,24.0747826617697,28.86850004196167,34.86299991607666
KDP,31.05055709112258,30.05543222427368,28.76744146347046,30.89820688421076,33.22010612487793,33.63234349300987,32.49342302842574,34.88296820900657,36.90170478820801,35.614121810249664,32.38675193786621,32.54658498764038
KEX,77.90809558686756,85.43049964904785,90.1194995880127,100.15500051325017,116.95500009710139,119.01105338648746,121.80591028386897,115.95863619717684,120.13399925231934,122.11217432436736,126.46849937438965,113.42550010681153
KEY,13.64080996740432,13.389245891571045,14.369415187835694,14.284938205372203,14.366407697851008,13.416895766007272,14.999456665732644,15.53273513100364,16.2690833568573,16.882152806157652,18.791728496551514,17.932749938964843
KEYS,153.32047526041666,154.44049911499025,153.5875015258789,152.14363791725853,148.4113637750799,136.5442103335732,139.0690911032937,137.73818172108042,150.9904998779297,156.00826163913894,161.5264991760254,166.79950103759765
KHC,35.816893804641,34.45018672943115,33.97636890411377,36.097833980213515,34.59988004511053,32.48328901592054,32.037200234153055,34.36234578219327,34.86222629547119,34.545655292013414,31.74406337738037,30.972499942779542
KIM,19.622422899518693,18.93445873260498,18.646605682373046,17.800435066223145,18.308503237637606,18.494448410837276,20.194373217496004,21.905262340198863,23.136656856536867,23.357327419778574,24.70593328475952,24.214584064483642
KKR,82.50865463983445,94.05604972839356,97.9699649810791,96.5276010686701,101.89800782637163,106.19031002646999,112.56661640514027,116.76249798861417,125.1400146484375,136.14209979513416,152.15535888671874,152.5855682373047
KLAC,577.9559878394717,641.3799011230469,695.5171569824219,674.5155722878196,735.4095264781605,803.4629677220395,817.1521939364346,777.9783658114346,746.8130859375,724.5030225670856,647.0872772216796,647.5605010986328
KMB,118.0694104149228,116.26666526794433,121.95306091308593,125.87456061623313,130.6386295665394,135.42223317999589,137.80204287442294,139.34535910866478,142.12587509155273,139.1812465501868,134.05016021728517,132.7420684814453
KMI,16.452164786202566,16.109203100204468,16.97863550186157,17.520702362060547,18.447473872791637,19.08315648530659,19.940886584195223,20.58966706015847,21.06713228225708,23.769412413887355,26.789760398864747,26.765022468566894
KMPR,53.91744413829985,56.99527282714844,58.41213893890381,56.96220883456144,59.035654761574484,58.01576012059262,61.42008590698242,61.108813372525304,60.59367427825928,61.81678539773692,68.8189079284668,67.36700057983398
KMX,71.01047588530041,73.55650062561035,82.5700008392334,74.20409115878019,70.74000029130416,71.11684216951069,79.09818198464133,79.88045397671786,78.16299896240234,73.28347778320312,78.2900001525879,84.68849983215333
KNSL,382.5163283575149,453.2705368041992,521.1799041748047,444.02578180486506,383.83449762517756,386.3794170178865,394.94624467329544,472.9340071244673,459.16735382080077,460.9310528299083,471.93103790283203,490.38049774169923
KNX,55.662669408889045,57.719749450683594,53.941428565979,49.95942081104625,47.67992089011452,47.881317138671875,50.204534183848985,52.185768127441406,52.113779640197755,51.822947958241336,56.74604969024658,54.78346614837646
KO,58.021732330322266,58.40472583770752,58.71446208953857,58.6221528486772,61.23063520951705,62.2363156770405,63.71660249883478,68.46281987970525,70.8905460357666,68.4447837497877,63.20392360687256,62.800499725341794
KR,44.92761720929827,45.69497509002686,53.69093818664551,54.93970922990279,53.151555494828656,49.99546332108347,52.28539987043901,52.50505482066762,54.12559337615967,55.648019376008406,58.50531787872315,60.76078910827637
KRC,37.04865482875279,33.31008653640747,33.89373245239258,32.306124513799496,32.29351945356889,30.53942790784334,33.48263185674494,33.492362629283555,36.41988945007324,39.54259772922682,39.66696071624756,40.30533332824707
KSS,24.039292562575568,24.6027813911438,24.30403709411621,22.576670213179156,23.062045444141734,21.28905537253932,20.338424509221856,18.665769143538043,18.898371028900147,18.860656655353047,16.798885917663576,14.455981683731078
KVUE,20.117114839099703,18.715109157562257,19.427921867370607,18.91408668864857,19.20551248030229,18.04372084768195,17.76090361855247,20.616253332658246,22.592803764343262,21.849424113398012,23.292945098876952,22.068994331359864
L,71.58823067801339,73.56667594909668,76.13773918151855,75.3111617348411,76.25358616222034,75.22456279553865,77.21704656427556,78.72316880659623,79.1818603515625,79.63507245934528,83.36863784790039,84.41850090026855
LAD,297.2096761067708,292.40728759765625,291.14310760498046,266.23158610950816,259.9245328036222,255.05426025390625,256.99374250932175,287.9099606600675,290.6938949584961,316.2269101350204,373.0068115234375,372.0705001831055
LAMR,100.22348821730841,102.3732681274414,112.36272850036622,109.77093297784978,114.5621487010609,113.39814276444285,116.27022899280895,115.92445234818892,126.8229248046875,132.46122476328975,128.74669761657714,126.42020225524902
LAZ,36.42312349591936,36.983817672729494,38.02174682617188,37.660174976695664,38.79002311012962,36.60714500828793,42.19487918506969,46.013425306840375,47.99808979034424,50.21281665304433,55.866115188598634,53.02263069152832
LBRDA,77.78142947242374,62.1939998626709,57.18950023651123,50.67227276888761,52.66454575278542,52.029473756489004,56.84090961109508,62.22409040277655,63.86349964141846,79.27130458665931,90.00499992370605,79.90199966430664
LBRDK,78.20761943998791,62.22050018310547,57.38099975585938,50.53499984741211,52.388181859796696,52.01842097232216,57.41772721030495,63.348636107011274,64.75500011444092,79.80304353133492,90.66199989318848,80.5947494506836
LBTYA,18.992857070196244,18.67250003814697,17.026499938964843,16.637272921475496,16.692727262323555,17.513157894736842,18.65545472231778,18.929545575922187,20.391500186920165,20.755217344864555,15.966499948501587,12.913000106811523
LBTYK,20.108095169067383,19.744999980926515,17.816499996185303,17.21772748773748,17.161363514986906,17.93947370428788,19.06181812286377,19.44772720336914,20.818499755859374,21.452608689017918,16.36399989128113,13.544500064849853
LCID,3.242619071687971,3.3945000171661377,2.9269999980926515,2.552727298303084,2.8072727160020308,2.6439473378030875,3.3815909190611406,3.435454563661055,3.652499997615814,2.942608698554661,2.1542500138282774,2.640999984741211
LDOS,108.64416176932198,118.37019844055176,127.46598777770996,127.14686584472656,145.42514384876597,144.46928566380552,148.19372766668147,148.47999642112038,155.61329879760743,169.3066757865574,176.47989196777343,152.853018951416
LEA,130.12643141973587,131.88271408081056,138.7861015319824,133.5896093195135,125.11109508167614,116.7982695730109,116.83981080488725,111.69073312932795,107.85460662841797,103.46216185196586,95.91239166259766,97.24297180175782
LECO,213.525639125279,236.0741409301758,250.00109939575196,236.73173314874822,217.63300600918856,185.35963279322573,197.13978507302025,191.58798356489703,181.61348419189454,193.16209477963656,210.04377975463868,200.61200866699218
LEG,23.532072248912993,20.42915325164795,18.986045932769777,17.968463030728426,11.98645357652144,11.556938623127184,12.108304327184504,12.440902840007436,12.640544176101685,12.815823637920877,12.011095523834229,10.932996559143067
LEN,142.5313459123884,146.63627395629882,155.70855941772462,150.87836803089488,153.16913049871272,147.0161261307566,155.3763129494407,168.34461281516334,176.42958221435546,173.3082978621773,164.8521385192871,147.20185928344728
LFUS,241.19015502929688,239.42353057861328,233.20733566284179,231.192194851962,252.67302357066762,254.88904772306742,258.51396248557353,255.74866346879438,255.05742874145508,255.5832698656165,247.80075454711914,243.2694984436035
LH,222.6581072126116,217.62168045043944,212.56170730590821,203.90630895441228,201.2092153375799,199.7716377659848,207.18297854336825,226.31784404407847,222.94823455810547,218.8883627186651,237.54111022949218,232.00549926757813
LHX,202.38731892903647,206.50584411621094,209.6889793395996,203.80572787198153,216.26715087890625,220.5608367919922,229.03643174604937,227.29973741011187,230.66840744018555,244.54004171620244,249.5844841003418,223.60549926757812
LII,434.80464826311385,444.0539031982422,475.24200439453125,467.8329592618075,483.7686767578125,521.4854559647409,552.7460771040483,565.9289023659446,587.9775970458984,601.5268607761549,630.561734008789,644.3219207763672
LIN,401.8515813918341,422.6712890625,460.9285263061523,446.75335693359375,427.2629130970348,434.91906417043583,438.9719446355646,454.7344568425959,469.6590301513672,473.3664630392323,454.2213592529297,435.66699676513673
LINE,,,,,,,83.75832061767578,84.3417521390048,80.18393783569336,75.53898819633152,65.4604585647583,60.3312162399292
LITE,52.97619065784273,50.90499992370606,48.51850051879883,44.200454538518734,44.60409112410112,47.378947609349304,54.67181812633168,50.35818151994185,57.6629997253418,66.37565281080163,80.91399955749512,87.95899963378906
LKQ,45.98118100847517,48.20536861419678,50.763787269592285,47.30930172313344,42.91436888954856,41.03638277555767,42.07735547152433,40.10923038829457,39.92425346374512,38.194369938062586,38.21243724822998,37.8564998626709
LLY,624.1493820917038,735.0078155517579,764.506396484375,748.1830444335938,778.7911155007102,869.4993543122944,879.5558638139205,895.3956798206676,912.8732208251953,896.7710412066916,781.3933258056641,791.4704406738281
LLYVA,35.71809587024507,36.13250026702881,40.18849983215332,38.78863646767356,37.829091332175516,35.42473702681692,37.29590901461515,38.03227285905318,42.04550018310547,53.195651676343836,64.65049991607665,69.3802490234375
LLYVK,36.13714290800549,37.245499801635745,41.5314998626709,40.041817925193094,39.3613636710427,36.51526300530685,38.397273150357336,38.847272699529476,42.945500183105466,54.87956486577573,66.24325046539306,70.65249938964844
LMT,437.49776640392486,416.2653076171875,430.2709899902344,447.9940546209162,456.6663790616122,459.82480179636104,479.3699576637962,549.6004083806819,569.1818481445313,586.4800335427989,539.2769226074219,498.72949981689453
LNC,26.05295226687477,25.496882343292235,26.534856128692628,27.593932585282758,28.95711291920055,30.432835227564762,31.108074708418414,29.88661870089444,29.71364469528198,31.851862783017367,34.45914077758789,32.317765426635745
LNG,163.41384597051712,156.91678695678712,156.5040740966797,156.52207599986684,156.14754416725853,161.43872953716078,176.2691754427823,180.93274480646306,179.22588577270508,184.76084170134172,210.6691696166992,213.69264602661133
LNT,47.941834404355006,46.484980773925784,47.16378402709961,47.609846808693625,49.74675612016158,49.257917303788034,52.53531265258789,56.07059652155096,58.70721225738525,59.646612416143,60.05249176025391,59.6678071975708
LNW,80.5942851475307,88.71400032043456,102.10949974060058,94.36681816794656,93.91409093683416,98.77631498637952,104.48318134654652,104.6972725608132,105.2550006866455,93.63086965809698,96.48050079345703,91.3549991607666
LOAR,,,,50.16999912261963,51.36590922962535,58.29684247468647,57.75454521179199,67.89999961853027,74.10149917602538,78.450869684634,86.95849990844727,81.43450050354004
LOPE,126.38285718645368,131.6860008239746,133.80450057983398,131.3845461065119,143.23909065940163,138.8752650210732,147.65272660688922,143.52545374090022,141.77349929809571,135.14217343537703,160.9894989013672,165.79149856567383
LOW,211.24915132068452,222.91303024291992,243.02810974121093,230.7658462524414,223.96580505371094,218.87579988178453,228.0130753950639,239.24794561212713,253.5026969909668,270.7168871008831,267.38571014404295,258.98093185424807
LPLA,235.8047376360212,254.14644088745118,264.67448272705076,262.1790591153231,271.2316395152699,279.6247076737253,245.20580222389916,212.09239058061078,216.85256118774413,252.02037048339844,311.5760162353516,328.1654998779297
LPX,66.99132319859096,68.64278907775879,78.05708961486816,75.90426982532848,85.44573558460583,88.26178741455078,87.95053378018466,94.72592787309127,99.74071159362794,103.44595370085344,111.94990386962891,111.48649978637695
LRCX,74.72938210623605,84.92716217041016,90.72561378479004,88.66467146439986,88.2397970719771,97.64978950902035,96.89711171930486,79.57995640147816,76.03681449890136,77.71427055027173,73.70018463134765,75.44592170715332
LSCC,65.81999933151971,70.46299991607665,78.70250015258789,73.26227361505681,72.57499972256747,60.07947379664371,58.126818050037734,46.89545458013361,48.355500030517575,52.23478250918181,52.87099990844727,59.87449951171875
LSTR,188.25470116024925,189.3305221557617,182.2426612854004,175.50292275168678,177.86525865034625,179.01909918534128,181.4870695634322,183.17440657182172,180.48481826782228,180.79292363705844,182.5124282836914,178.6637741088867
LULU,481.95619128999255,459.93550262451174,443.9085006713867,357.55272882634944,331.484545621005,310.73999987150495,281.8727278275923,251.9795448996804,261.977498626709,286.33652264138925,317.55550079345704,378.77100067138673
LUV,28.82814797900972,32.15092792510986,29.995410442352295,27.789255662397906,26.649084871465508,27.930038853695518,27.200663046403363,26.153982769359242,29.070860385894775,30.31292608509893,31.68260202407837,33.36853179931641
LVS,48.60486566452753,52.36065540313721,50.29597930908203,48.440204446966,45.2672084461559,43.63909731413189,40.706690701571375,39.11220706592906,41.79169101715088,51.60002733313519,50.04115505218506,52.804060554504396
LW,104.14106350853329,100.23129005432129,100.80845756530762,82.76914284446023,84.52016171542081,84.02249265971936,72.14426092668013,59.66069585626776,63.56536998748779,72.30465565557066,77.62018775939941,72.82862854003906
LYB,89.70380401611328,91.1965103149414,96.42866744995118,97.60094902732156,95.51288639415394,92.60938865260074,93.22076207941228,94.12266679243608,93.17833023071289,90.19734689463739,82.62626724243164,75.95100021362305
LYFT,12.923333349682036,14.826499891281127,18.373999977111815,17.507727232846346,16.51000027223067,14.457894726803428,12.841363603418523,10.930000045082785,12.06800012588501,13.220869561900264,16.762000226974486,14.824000024795533
LYV,89.97761862618583,91.08950004577636,102.77199897766113,96.33272691206498,95.6077267039906,91.21947238319798,95.31909075650302,94.06681754372336,101.12549934387206,114.34826029901919,130.20249938964844,134.69349975585936
M,17.844200679234095,18.24073076248169,19.729448318481445,18.397592024369672,18.92683575370095,18.21235455964741,17.18510801141912,15.65736536546187,14.788410472869874,15.427122696586277,15.380150938034058,16.579829216003418
MA,428.83424014136904,462.33459625244143,473.6880935668945,463.35299266468394,449.8837405118075,446.4260591205798,441.99626714533025,462.7318503639915,488.6002731323242,504.24952498726225,520.0555053710938,527.765658569336
MAA,126.96392894926525,120.91099739074707,125.67709465026856,124.08279557661577,130.38764051957563,134.78967767012747,138.22853712602094,150.99088634144175,159.40387420654298,151.6553490680197,156.85077667236328,155.00543365478515
MAN,73.16018422444661,69.20993309020996,70.95259590148926,70.89841183749112,72.43181402033025,70.08070413689865,69.9305087002841,69.91409336436878,70.4604736328125,66.16351252016814,61.8046329498291,59.699500274658206
MANH,214.88523864746094,248.02949905395508,252.56699905395507,230.13863650235263,219.63999869606712,231.0652618408203,241.61772641268644,253.600454157049,269.3560020446777,285.51913186778194,278.5910018920898,291.2530029296875
MAR,229.1086694626581,243.15555648803712,248.32465438842775,244.0704942183061,233.90842645818537,237.10223388671875,239.48599243164062,220.38286729292437,236.63821563720703,259.0865617835003,279.0697395324707,286.5164993286133
MAS,66.05429313296364,71.92569160461426,75.4420036315918,72.6160177751021,69.145620172674,67.2722934923674,70.49765638871627,75.9531319358132,80.28727416992187,82.81309144393258,79.54013710021972,77.19549980163575
MASI,120.75857107979911,133.02100067138673,133.98549880981446,138.77363725142047,126.07999975031072,129.98789496170846,109.8699996254661,119.39636299826883,119.1115005493164,140.95000026537025,163.2345001220703,171.72100067138672
MAT,18.114761897495814,19.160000038146972,19.61100015640259,18.735909028486773,18.30500013178045,17.19052625957288,17.341818289323285,19.05772729353471,18.925500106811523,19.081304218458094,19.010999870300292,18.64950008392334
MCD,287.40794154575894,285.25345001220705,280.6711898803711,266.942832253196,261.42636316472834,253.58636635228208,251.64985309947622,275.82652421431106,293.11178436279295,302.3002053965693,293.07848663330077,295.1384994506836
MCHP,84.66605449858166,81.57446365356445,87.18249702453613,86.57767694646662,92.96595660122958,91.02668200041118,89.74279577081853,78.25822310014205,76.6688892364502,76.22494805377463,68.65999717712403,59.84949989318848
MCK,482.47980026971726,506.3961654663086,529.0089050292969,529.5604164817116,549.76919000799,590.3458380448191,587.1405195756392,566.0290166681463,509.8034332275391,500.97081590735394,600.4279327392578,585.7430023193359
MCO,380.2294137137277,383.2859771728516,385.33312225341797,380.0430630770597,398.20892333984375,411.9300938656456,440.842192216353,467.2615703235973,480.1490142822266,470.29163924507475,476.27442474365233,484.8735015869141
MDB,394.4971444266183,455.50850067138674,376.4294998168945,354.52181868119675,351.4922721169212,229.75947410181948,254.4659097844904,243.30772816051137,283.75799865722655,271.34043287194294,298.0865005493164,281.89600067138673
MDLZ,71.87318275088356,71.79251708984376,69.53453102111817,67.19110974398527,68.6172207919034,65.6050527472245,65.31222170049494,69.39129499955611,73.58783950805665,70.22663945737092,65.18303756713867,61.048920249938966
MDT,83.1850091843378,82.51855201721192,82.04237823486328,79.62068869850852,80.78978243741122,79.32673645019531,77.3588419827548,83.12221492420544,88.33956527709961,89.03095013162364,86.50004539489746,81.86353645324706
MDU,10.456872031802224,11.111890697479248,12.316899299621582,13.336541045795787,13.719705625013871,13.578609868099814,14.131928443908691,13.678347327492453,14.47291178703308,15.700384388799252,18.16419358253479,18.71533336639404
MEDP,295.1204775855655,358.98500366210936,403.48999938964846,392.78408952192825,393.5127244429155,402.6531564812911,409.0500002774325,381.7277277166193,345.79300079345705,337.7360892917799,337.710498046875,342.52849731445315
MET,66.51979319254558,65.99161109924316,70.03714065551758,69.63274452903055,70.49082079800692,68.76614058645148,71.99523544311523,71.43047887628728,77.38197593688965,82.58302041758661,82.63089218139649,82.19067115783692
META,372.4904494512649,468.5958618164062,496.3425827026367,490.49275623668325,466.4834677956321,499.54206767835115,491.4257784756747,515.2583354603161,536.5948196411133,580.815846318784,570.4398742675781,609.4193695068359
MGM,43.57523818243118,43.83449993133545,43.77799987792969,43.739999597722836,40.39181813326749,41.18263124164782,43.9268179806796,37.71227316422896,36.770999908447266,40.133478247601055,37.319499778747556,35.75099964141846
MHK,102.11904725574311,113.10549964904786,122.3120002746582,116.55227210304953,118.6254549893466,113.31947326660156,128.92318240079013,149.7240912697532,154.03000030517578,152.0560873280401,140.42600173950194,126.08449935913086
MIDD,140.5980958484468,147.15449981689454,154.50349884033204,146.46999983354047,133.31499966708097,125.74315884238796,127.0018178766424,139.1013641357422,137.1095001220703,136.21999923042628,138.88349990844728,138.895499420166
MKC,65.55397360665458,65.3720251083374,68.43912010192871,73.48145987770774,72.76380608298562,67.8487030832391,72.07213973999023,77.28427470814098,82.301416015625,79.24588908319888,76.47473602294922,78.46122779846192
MKL,1446.607142857143,1447.424493408203,1505.788995361328,1465.9413618607955,1618.2936345880682,1577.7463121916119,1585.268182927912,1548.0213789506392,1561.8759887695312,1569.296089504076,1680.4344970703125,1738.4434997558594
MKSI,104.51403081984748,116.70547256469726,125.74371223449707,120.95984823053533,125.84750921075994,130.67274756180612,131.48826564442027,114.11844877763228,108.84173545837402,103.93239029594089,109.97525825500489,110.28800048828126
MKTX,267.2584046863374,216.32675399780274,215.63146514892577,208.82625233043325,206.71686484596947,197.13322127492805,213.30621129816228,233.6149437644265,255.01539993286133,281.3894586977751,268.7191390991211,237.33899993896483
MLM,496.32335117885043,533.7485717773437,601.5788146972657,597.5951010964134,585.492451060902,549.9855250308389,553.5863924893466,537.4783352938565,525.4876998901367,555.6001056173574,595.8324493408203,553.3660034179687
MMC,190.75979759579613,196.08714752197267,202.11856918334962,198.6446332064542,203.05662883411753,208.38447731419615,214.69254927201703,220.6449598832564,225.52812805175782,222.36954465119734,224.1877586364746,216.67229156494142
MMM,83.5381829398019,75.26236114501953,82.19957389831544,90.2128677368164,97.59222342751242,99.45412163985402,105.45415704900569,125.82258467240767,132.1439109802246,131.48563219153363,129.4678741455078,129.40766067504882
MNST,57.037142799014134,55.91149978637695,59.5185001373291,54.70909118652344,53.62545481595126,50.30684200086092,50.350454677235,47.62363641912287,50.76400032043457,52.10173913706904,54.43500022888183,52.6384994506836
MO,37.65205564953032,37.409223556518555,39.735802459716794,39.74435476823287,42.49459665471857,43.75861960963199,46.386096780950375,49.431363886052914,50.72767677307129,49.20911374299423,54.413319778442386,53.793099594116214
MOH,371.3347632998512,387.3214996337891,404.60949859619143,367.60409268465907,339.3340897993608,307.0968387001439,301.7931823730469,344.8290932395241,344.5934997558594,318.41130397630775,309.3490020751953,298.1134979248047
MORN,275.27994210379467,280.51683197021487,304.28682708740234,299.3153547807173,294.3708579323509,290.05123098273026,307.1959339488636,309.1803242076527,313.5966201782227,332.86040463654894,342.81256103515625,348.4448486328125
MOS,32.225159327189125,29.70492238998413,30.951172161102296,30.75041051344438,29.46819920973344,28.090856150576943,28.215161670338023,27.368469671769574,25.718733406066896,26.212357811305832,26.401360416412352,25.424324226379394
MP,17.00571432567778,16.056999921798706,14.328500032424927,16.0750000260093,16.755000071092084,14.042631550839072,14.200454538518732,11.989090962843461,14.658499908447265,17.973043358844258,19.322500038146973,18.56400022506714
MPC,153.08300272623697,165.8701400756836,185.7862319946289,201.85957197709516,175.67047743363813,171.50876898514596,167.10861760919744,171.78427609530362,163.5135925292969,158.12171405294666,154.80991134643554,143.22250061035157
MPW,3.231296664192563,3.2955458045005797,3.932190454006195,4.08297178962014,4.677314194765958,4.759073382929752,4.489885947921059,4.459631811488759,5.447793245315552,4.888181416884713,4.334946489334106,3.94900358915329
MPWR,598.5400884719122,698.6718658447265,695.2363525390625,648.1260819868608,723.9701316139915,792.2923166375411,832.6028775301846,870.6844815340909,879.7625762939454,904.7352692977241,640.7519226074219,601.7438751220703
MRK,115.4599856422061,123.80624847412109,121.33275146484375,125.05594912442294,126.44031073830344,127.55546369050678,123.47436107288708,113.1802766973322,114.7500789642334,107.3019435716712,99.19695320129395,100.14818954467773
MRNA,105.03214263916016,93.13299980163575,104.01849975585938,105.60590882734819,135.88999904285777,139.97947251169305,119.97022698142312,83.569091796875,69.90399990081787,56.802174112071164,44.0310001373291,41.51150016784668
MRVL,65.67025429861886,67.99123954772949,71.3242031097412,68.69657637856223,71.06721687316895,69.99922300639905,69.60544846274637,65.74897939508611,71.82404479980468,77.96216019340183,90.4475772857666,111.27700119018554
MS,85.26174563453311,83.09572944641113,86.55004653930663,88.55193398215555,95.4699655012651,94.37949090254934,100.58350025523792,97.46977303244851,98.80911026000976,111.97498520560886,129.1650417327881,126.34977340698242
MSA,162.85647800990515,174.02724914550782,184.40906372070313,187.2756812355735,184.8614397915927,179.27681129857115,188.3166143243963,176.78282096169212,175.76270141601563,169.5926865287449,171.32401657104492,171.37703323364258
MSCI,546.8560907273065,568.1571502685547,549.5192413330078,506.4796350652521,482.84072321111506,482.751121119449,505.86294694380325,550.7044178355824,560.3567413330078,591.1155422044837,590.5034912109375,611.3211883544922
MSFT,386.55934651692706,406.36976165771483,414.46095886230466,410.95477988503194,415.62044178355825,436.67937589946547,443.6498191139915,411.37502358176494,423.38553314208986,418.9162650730299,418.35062713623046,440.3039978027344
MSGS,183.75428408668154,189.39800033569335,184.4515007019043,183.56090823086825,186.22863630814985,186.56210327148438,196.75181926380503,201.11136349764737,205.65050201416017,217.54000058381453,224.65250091552736,228.25349960327148
MSI,316.1634783063616,322.8385604858398,339.76695404052737,343.7926427667791,357.1079115434126,376.8855751439145,389.9541417902166,417.7165444113991,440.2331314086914,461.53609964121944,486.0255386352539,475.53688354492186
MSM,92.59811219714936,95.62363014221191,94.4662239074707,90.31389583240856,87.75959777832031,79.19073968184621,80.32205442948775,79.73137907548384,80.24774932861328,80.37460692032523,83.9496021270752,79.72533416748047
MSTR,53.20333353678385,68.78870010375977,153.42475090026855,138.1674541126598,142.15386373346502,153.19236675061677,152.63495497270063,136.37663477117366,139.5760009765625,206.87173727284306,340.73000259399413,369.7850006103516
MTB,133.56988707042876,131.20834503173828,138.97506561279297,138.1266000921076,147.374399358576,144.11534761127672,159.45386990633878,161.74557703191584,171.25408096313475,186.10350633704144,210.7601531982422,199.31299896240233
MTCH,36.9593391418457,36.18190994262695,34.630482864379886,32.77831424366344,30.478580821644176,30.89956383956106,32.467856493863195,35.84356966885653,36.17296142578125,37.245883112368375,32.24418716430664,32.32496528625488
MTD,1188.2623756045386,1201.7449951171875,1310.6005004882813,1262.7436356977983,1409.7477416992188,1440.521574321546,1381.1831776012075,1418.7645430131392,1411.8920104980468,1391.9808668053668,1263.3494995117187,1250.0575012207032
MTDR,54.21089408511207,57.018466758728025,65.04421558380128,66.18751179088245,61.99450735612349,57.83582024825247,61.04666571183638,55.82627209750089,50.5458740234375,51.97834296848463,57.4529525756836,55.76399936676025
MTG,19.118206387474423,19.01006155014038,20.6061598777771,20.02129416032271,20.576933774081144,20.883909727397718,22.763774785128508,23.98138601129705,25.095863151550294,25.355193594227668,24.884924602508544,24.5210000038147
MTN,207.820561000279,216.0110610961914,212.89620971679688,208.33893030340022,189.00918995250356,175.92177220394737,174.60169081254438,171.14748313210228,178.3021095275879,168.43555616295856,175.74677429199218,186.96871109008788
MTSI,86.96809532528832,84.49299926757813,93.81600036621094,99.40636409412731,101.91181876442649,104.96157877068771,108.26045435125178,103.20772795243697,102.87999954223633,113.93565235967222,128.16400108337402,136.83699951171874
MTZ,68.46190479823521,71.37200050354004,88.67850074768066,88.77090939608487,106.34227232499556,109.03842002467105,105.10636416348544,108.8186361139471,114.01100044250488,125.31434697690217,140.42949981689452,137.6885009765625
MU,84.89922768729073,84.89782943725587,100.84887809753418,118.05592450228605,123.10787304964933,137.22721461245888,121.54753078113903,98.33002645319158,91.96084480285644,105.23915763523267,102.55276222229004,97.28314895629883
MUSA,366.2223641531808,390.83577423095704,412.8855453491211,416.32235579057175,427.43445379083806,464.32523386101974,484.6206124045632,509.62687266956675,508.9970169067383,481.09143331776494,524.2930038452148,530.8315032958984
NBIX,136.4076182047526,135.0844985961914,138.229500579834,136.622727134011,139.69954473322088,134.76894659745065,144.01772793856534,146.06500001387164,119.59899940490723,115.7800001061481,123.91750030517578,131.9020004272461
NCLH,17.536666506812686,17.078500080108643,19.973000144958498,18.82045468417081,16.12863653356379,17.74052650050113,18.87227283824574,16.384090943769976,19.326000213623047,22.80826071034307,26.72150001525879,26.64849987030029
NCNO,33.3761906396775,30.531250286102296,30.466000080108643,31.8131817037409,30.98227292841131,30.95157904373972,32.090681769631125,32.63409059697931,30.101499938964842,34.96956518422002,40.70400047302246,36.557999992370604
NDAQ,56.416694822765535,55.520024108886716,59.37876033782959,60.56956013766202,60.312684145840734,58.931395078960215,62.8040639703924,68.68841760808772,72.5714324951172,73.33106596573539,79.13511238098144,79.58855018615722
NDSN,249.48448689778647,260.4432258605957,263.7251037597656,262.8186881325462,256.15087335759944,228.19513903166117,235.24643499200994,242.41972975297406,252.52013626098633,252.5311796768852,256.1395881652832,230.6888214111328
NEE,58.07646760486421,55.02676792144776,58.24118766784668,63.288284128362484,73.32471188631925,72.98031897293895,71.89890081232244,77.64436305652966,82.5244384765625,82.04666071352752,76.19663200378417,73.44299964904785
NEM,35.797672271728516,31.749655628204344,33.48844470977783,38.40258060802113,41.513139031150125,41.022320998342416,45.694266059181906,49.566798817027696,52.72400875091553,52.81259669428287,42.88820858001709,39.778500175476076
NET,80.25714292980376,95.00949935913086,96.89099998474121,91.08954620361328,74.84636410799894,75.39263153076172,81.01454544067383,80.04727242209695,80.07099952697754,87.55304319962211,94.99650154113769,111.5580005645752
NEU,559.451416015625,593.9756713867188,615.2029083251953,580.6361860795455,541.0209628018466,520.9788272255346,532.8418898148971,547.1174260919744,550.1317993164063,526.7022625467051,541.3057647705078,534.4364501953125
NFE,34.2428290049235,31.536308765411377,31.06582431793213,28.103887037797406,25.89014937660911,22.046512704146537,20.982713872736152,13.977966958826238,10.49317684173584,9.035217326620351,9.326500082015992,12.680000066757202
NFG,47.236487615676154,46.19648399353027,49.7329719543457,51.932032498446375,54.37958509271795,53.94632299322831,55.57964723760431,57.903845526955344,59.14528045654297,60.65745196135148,61.183620643615725,60.49945068359375
NFLX,505.0047578357515,575.3790008544922,614.0070098876953,598.0140935724431,618.8277254971591,661.9163175884046,653.7290954589844,660.1918140758168,694.7614959716797,731.895215905231,833.1884948730469,914.4069946289062
